interf_type,anchor_Q1,anchor_Q3,anchor_accession,anchor_name,interf_accession,interf_name,source_area,source_rt,interf_area,interf_rt,transition_similarity,transition_ratio
fragment,123.1,80,HMDB0001406,Niacinamide,HMDB0000239,Pyridoxine,1503204.86898097,4.649,4479.96641911754,4.6805,0.897137200536214,0.002980277
fragment,116,74,HMDB0000532,Acetylglycine,HMDB0001138,N-Acetyl-L-glutamic acid,124459.515815366,5.466,2464.83728754398,5.495,0.897062999420973,0.01980433
fragment,137.1,94,HMDB0000699,1-Methylnicotinamide,HMDB0000866,N-Acetyl-L-tyrosine,650077.565129627,4.741,3005.62356296239,4.7435,0.896785734817737,0.004623485
fragment,124,80,HMDB0060665,Isonicotinic acid,HMDB0000232,Quinolinic acid,135186.535702633,5.558,21683.5397345811,5.5915,0.896388367242594,0.1603972
fragment,131,87,HMDB0011733,Glycyl-glycine,HMDB0031193,"1,2,3-Propanetricarboxylic acid",212885.306681811,5.558,60271.1061549378,5.5895,0.896022496267466,0.2831154
fragment,123.1,80,HMDB0001406,Niacinamide,HMDB0000229,Nicotinamide ribotide,837574.114384968,5.968,427029.328422555,5.9995,0.894975988765583,0.5098406
fragment,109,108,HMDB0000957,Pyrocatechol,HMDB0000609,DL-Dopa,178570.974141822,5.905,12025.9316260418,5.935,0.89496208469802,0.06734539
fragment,131,87,HMDB0000661,Glutaric acid,HMDB0031193,"1,2,3-Propanetricarboxylic acid",212885.306681811,5.558,62244.6601207388,5.5895,0.894337624686011,0.2923859
fragment,137,93,HMDB0001895,Salicylic acid,HMDB0000177,L-Histidine,1098889.84526403,6.157,8699.11992599113,6.1545,0.894082703920107,0.00791628
fragment,129,85,HMDB0000634,Citraconic acid,HMDB0003070,Shikimic acid,61939.6841367679,5.495,1153.86998395071,5.4635,0.893949279767201,0.01862893
fragment,131,87,HMDB0001844,Methylsuccinic acid,HMDB0031193,"1,2,3-Propanetricarboxylic acid",212885.306681811,5.558,30834.115384822,5.5895,0.893146734104374,0.1448391
fragment,152,108,HMDB0001476,3-Hydroxyanthranilic acid,HMDB0000296,Uridine,161828.296918094,5.024,682.445851304095,5.0865,0.892753891525315,0.004217098
fragment,130.1,88,HMDB0000766,N-Acetyl-L-alanine,HMDB0000215,N-Acetyl-D-glucosamine,10992.0631425705,5.466,6537.32913171191,5.5265,0.891663737848905,0.5947318
fragment,116.1,70,HMDB0000162,L(D)-Proline,HMDB0004620,N-a-Acetyl-L-arginine,2113734.42126081,5.968,30402.1735771043,6.031,0.89140051187186,0.01438316
fragment,124,80,HMDB0060665,Isonicotinic acid,HMDB0003269,Nicotinuric acid,3692421.45347001,5.089,4556.29959958286,5.277,0.890145653698085,0.00123396
fragment,124,80,HMDB0001488,Nicotinic acid,HMDB0000232,Quinolinic acid,135186.535702633,5.558,24269.6773211781,5.56,0.889834325390166,0.1795273
isobar,146.1,87,HMDB0000895,Acetylcholine,HMDB0003681,4-Acetamidobutanoic acid,102251.792149436,5.118,11944.0469081303,5.152,0.889685559995407,0.1168101
fragment,112.1,70,PBCM0000066950,Isocytosine,HMDB0004620,N-a-Acetyl-L-arginine,2113734.42126081,5.968,30919.2932082603,5.9995,0.889385516072423,0.0146278
fragment,151,107,HMDB0004815,4-Hydroxy-3-methylbenzoic acid,HMDB0000239,Pyridoxine,1503204.86898097,4.649,1646.15226015115,4.678,0.889326581941465,0.001095095
fragment,121,93,HMDB0001870,Benzoic acid,HMDB0000118,Homovanillic acid,14718.5618668349,4.678,23951.2639711533,5.055,0.889181190887623,1.627283
fragment,124,78,HMDB0002243,Picolinic acid,HMDB0000232,Quinolinic acid,135186.535702633,5.558,4325.19583822953,5.529,0.887251021715735,0.03199428
fragment,138,108,HMDB0001232,4-Nitrophenol,HMDB0000239,Pyridoxine,1503204.86898097,4.649,81438.9839920494,4.678,0.886374221581984,0.0541769
fragment,101,57,HMDB0000005,2-Ketobutyric acid,HMDB0000150,Gluconolactone,48217.1236525447,4.9615,2053.37901460159,5.055,0.884768762691441,0.0425861
fragment,131.1,85,HMDB0001624,2-Hydroxycaproic acid,HMDB0000904,Citrulline,165855.298641679,6.094,8920.13335872855,6.123,0.884416489635995,0.05378263
fragment,186.1,142,HMDB0000734,Indoleacrylic acid,HMDB0000929,L-Tryptophan,378708.605685183,5.277,6048.46696149072,5.307,0.884269219703555,0.0159713
fragment,128,82,HMDB0000267,Pyroglutamic acid,HMDB0000725,4-Hydroxyproline,100177.237431864,5.905,2069.50276800215,5.935,0.883149931894141,0.02065841
isotope,191.1,85,HMDB0003072,Quinic acid,HMDB0011745,N-Acetyl-L-methionine,71465.078072071,4.649,3842.89535098382,4.616,0.881735410365551,0.05377305
fragment,129,85,HMDB0000634,Citraconic acid,HMDB0000150,Gluconolactone,48217.1236525447,4.9615,5878.05121815902,4.993,0.880686852882236,0.121908
isobar,146.1,87,HMDB0003464,4-Guanidinobutanoic acid,HMDB0003681,4-Acetamidobutanoic acid,102251.792149436,5.118,8944.15420394561,5.152,0.880254790098292,0.08747186
fragment,121,93,HMDB0001870,Benzoic acid,HMDB0000609,DL-Dopa,178570.974141822,5.905,5341.15956504916,5.935,0.87951040681272,0.02991057
fragment,177,59,HMDB0003466,L-Gulonolactone,HMDB0000625,Gluconic acid,290111.612727676,5.5895,2289.16721663084,5.558,0.879445726177746,0.007890643
fragment,115,71,HMDB0000134,Fumaric acid,HMDB0000127,D-Glucuronic acid,70230.8810084401,5.5895,7745.95277465119,5.5895,0.879357921691403,0.1102927
isobar,131,87,HMDB0000661,Glutaric acid,HMDB0000168,L-Asparagine,34063.3657700646,6.031,1106.9326617861,6.0295,0.879254385534081,0.03249628
fragment,137,93,HMDB0001895,Salicylic acid,HMDB0000130,Homogentisic acid,1219898.56072574,4.05,4711.53765696058,3.8935,0.879049746147087,0.003862237
fragment,118.1,91,HMDB0000738,Indole,HMDB0000929,L-Tryptophan,378708.605685183,5.277,67456.5276707828,5.34,0.879004604983818,0.1781225
fragment,132.1,86,HMDB0000687,L-Leucine,HMDB0011756,N-Acetylleucine,1077234.94837155,4.553,204166.750385856,4.586,0.877650080135957,0.1895285
fragment,173.1,131,HMDB0003357,N2-Acetylornithine,HMDB0000472,5-Hydroxy-L-tryptophan,369749.459206915,5.591,808.559272979785,5.621,0.877351879925493,0.002186776
fragment,115,71,HMDB0000176,Maleic acid,HMDB0000127,D-Glucuronic acid,70230.8810084401,5.5895,5841.91912333003,5.5895,0.87660105886092,0.08318163
fragment,131.1,85,HMDB0001624,2-Hydroxycaproic acid,HMDB0000517,L-Arginine,1151213.38982953,9.612,1734.3961192055,9.642,0.87651760054977,0.001506581
isobar,131.1,85,HMDB0000746,Hydroxyisocaproic acid,HMDB0000168,L-Asparagine,34063.3657700646,6.031,698.443542618502,5.998,0.876490531976844,0.02050424
isomer,115,71,HMDB0000720,Levulinic acid,HMDB0000019,alpha-Ketoisovaleric acid,7679.72688467649,3.296,4527.96669435623,3.359,0.876185774286267,0.5896
fragment,131,87,HMDB0011733,Glycyl-glycine,HMDB0000094,Citric acid,131172.752996624,5.5895,491.776855655128,5.495,0.875995413707545,0.003749078
isotope,115,71,HMDB0000176,Maleic acid,HMDB0254310,MALEAMIC ACID,60459.7156764955,5.055,4796.27684991626,5.432,0.875840290755488,0.07933013
isotope,251.1,135,HMDB0000071,Deoxyinosine,HMDB0000101,Deoxyadenosine,2243645.6449323,4.837,5558.29123900741,4.804,0.875736790718026,0.002477348
fragment,147.1,84,HMDB0000182,L-Lysine,HMDB0028685,Alanylglutamine,422394.764574049,5.621,353816.589945858,5.6225,0.87539717474878,0.8376444
fragment,131,87,HMDB0000661,Glutaric acid,HMDB0000094,Citric acid,131172.752996624,5.5895,900.64008461668,5.558,0.875215138653736,0.006866061
isomer,127.1,81,HMDB0002024,Imidazoleacetic acid,HMDB0000262,Thymine,12863.6522088216,4.46,945.162177859637,4.46,0.875188860652122,0.07347541
isotope,179,135,HMDB0001964,Caffeic acid,HMDB0000714,Hippuric acid,341403.351298958,4.586,12232.1846419054,4.553,0.874209916734342,0.03582913
fragment,159.1,115,HMDB0002441,"3,3-Dimethylglutaric acid",HMDB0001451,(R)-Lipoic acid,272500.80477902,4.05,8440.19589778058,3.956,0.873992858775776,0.0309731
fragment,129,85,HMDB0000634,Citraconic acid,HMDB0001264,Dehydroascorbic acid,10354.1791980583,4.8985,1855.70991067404,4.867,0.873752558108233,0.1792233
fragment,118.1,91,HMDB0000738,Indole,HMDB0000866,N-Acetyl-L-tyrosine,650077.565129627,4.741,5778.83422323349,4.775,0.873317167093161,0.008889453
isotope,125,79,HMDB0013674,"1,2,3-Trihydroxybenzene",HMDB0011747,Ciliatine,92219.7041841733,6.2175,1906.87862338661,6.186,0.873008915622026,0.02067756
isotope,115,71,HMDB0000720,Levulinic acid,HMDB0254310,MALEAMIC ACID,60459.7156764955,5.055,3959.69087217628,5.0865,0.871235607514875,0.06549304
fragment,325,97,HMDB0000288,Uridine 5'-monophosphate,HMDB0000295,Uridine 5'-diphosphate,211244.420664674,5.6225,5652.5697109721,5.591,0.871072399948819,0.02675843
fragment,118.1,91,HMDB0000738,Indole,HMDB0000259,Serotonin,608865.188147784,7.099,1722.68435032564,7.162,0.869527193139324,0.002829336
fragment,133.1,72,HMDB0000026,Ureidopropionic acid,HMDB0011745,N-Acetyl-L-methionine,71465.078072071,4.649,498.665944406514,4.649,0.868480214300193,0.006977757
fragment,101,57,HMDB0000060,Acetoacetic acid,HMDB0000150,Gluconolactone,48217.1236525447,4.9615,2247.89488792879,4.993,0.867889449123091,0.04662026
fragment,147.1,84,HMDB0000641,L-Glutamine,HMDB0028685,Alanylglutamine,422394.764574049,5.621,343120.389356856,5.6225,0.86770240046839,0.8123216
fragment,140,122,HMDB0002658,6-Hydroxynicotinic acid,HMDB0004095,5-Methoxytryptamine,491468.361474324,5.214,777.962414498561,5.152,0.866157549053529,0.001582935
isotope,148.1,84,HMDB0000148,L-Glutamic acid,HMDB0000182,L-Lysine,268052.744780532,9.424,1495.36339819867,9.424,0.866010953721175,0.005578616
isotope,137,93,HMDB0002466,3-Hydroxybenzoic acid,HMDB0001392,p-Aminobenzoic acid,9571.75591037649,4.678,4908.93069818979,4.678,0.865673590098578,0.5128558
fragment,136,92,HMDB0001392,p-Aminobenzoic acid,HMDB0001545,Pyridoxal,526623.028753557,4.647,577.493902073639,4.678,0.865528622711599,0.001096598
fragment,73,45,HMDB0000119,Glyoxylic acid,HMDB0000127,D-Glucuronic acid,70230.8810084401,5.5895,758.3208349362,5.621,0.86424221879272,0.01079754
isomer,131,87,HMDB0011733,Glycyl-glycine,HMDB0000168,L-Asparagine,34063.3657700646,6.031,693.236247931153,6.061,0.863413652248365,0.02035137
fragment,143.1,97,HMDB0001988,4-Hydroxycyclohexylcarboxylic acid,HMDB0000206,N6-Acetyl-L-lysine,1503996.462101,5.78,2486.75121163305,5.809,0.862537732211948,0.001653429
fragment,104.1,87,HMDB0000112,gamma-Aminobutyric acid,HMDB0003681,4-Acetamidobutanoic acid,102251.792149436,5.118,6377.32139870296,5.152,0.861516860244061,0.0623688
fragment,101,57,HMDB0000005,2-Ketobutyric acid,HMDB0001264,Dehydroascorbic acid,15154.6183535972,4.8985,837.820998011549,4.93,0.860745041972774,0.05528486
isomer,173,85,HMDB0000072,cis-Aconitic acid,HMDB0001264,Dehydroascorbic acid,15154.6183535972,4.8985,537.705892913114,4.867,0.860257827909861,0.03548132
fragment,130.1,56,HMDB0000716,L-Pipecolic acid,HMDB0001015,N-Formyl-L-methionine,265126.630270145,4.678,565.996402099264,4.6805,0.859867888609748,0.002134815
fragment,136.1,119,HMDB0000034,Adenine,HMDB0012245,Kinetin,4584175.62228959,4.0185,97651.3646260499,3.9265,0.859640988866462,0.02130184
fragment,130.1,56,HMDB0000716,L-Pipecolic acid,HMDB0006344,Phenylacetylglutamine,1756627.49770013,4.678,59742.9699648624,4.712,0.859289878816972,0.03401004
fragment,121,93,HMDB0001870,Benzoic acid,HMDB0000118,Homovanillic acid,14718.5618668349,4.678,26186.9300534997,4.678,0.858651013447612,1.779177
fragment,121,92,HMDB0011718,4-Hydroxybenzaldehyde,HMDB0000291,Vanillylmandelic acid,400819.421215885,4.616,4533.6546098135,4.647,0.858557329383636,0.01131097
isotope,138.1,120,HMDB0001065,2-Hydroxyphenethylamine,HMDB0000157,Hypoxanthine,47817.8680166711,5.055,2986.99577292961,5.026,0.857572843579288,0.002498644
fragment,140,122,HMDB0002658,6-Hydroxynicotinic acid,HMDB0000232,Quinolinic acid,135186.535702633,5.558,915.210192503133,5.591,0.857370081969011,0.00676998
fragment,160,116,HMDB0003320,Indole-3-carboxylic acid,HMDB0000714,Hippuric acid,341403.351298958,4.586,1879.44385788547,4.553,0.856359156664944,0.005505054
fragment,131.1,85,HMDB0001624,2-Hydroxycaproic acid,HMDB0000230,N-Acetylneuraminic acid,270033.828340025,5.495,414.480362733364,5.4635,0.856082948929238,0.00153492
isotope,132,88,HMDB0000191,L-Aspartic acid,HMDB0000661,Glutaric acid,34915.8278402284,5.495,3356.39979212451,5.558,0.855922831715404,0.09612832
fragment,268.1,136,HMDB0000050,Adenosine,HMDB0001487,"NADH",2065408.08946392,5.466,11846.1021365114,5.528,0.855682447483015,0.005735478
fragment,127.1,81,HMDB0002024,Imidazoleacetic acid,HMDB0001401,Glucose 6-phosphate,116777.206371907,5.684,6338.26438073679,5.717,0.8555975412652,0.05427655
fragment,180.1,162,PBCM0000440049,"(2R,3R,4S,5R)-2-amino-3,4,5,6-tetrahydroxyhexanal",HMDB0000125,Glutathione,842393.107040839,5.529,1283.82423399776,5.466,0.855136794215074,0.00152402
fragment,96,51,HMDB0013751,2-Hydroxypyridine,HMDB0002243,Picolinic acid,165494.454675319,5.1205,1459.08804031909,5.1515,0.852783888991219,0.008816537
fragment,118.1,58,HMDB0000043,Betaine,HMDB0000073,Dopamine,41968.3695779437,8.104,463375.784688283,8.293,0.852476630192474,11.04107
fragment,136.1,119,HMDB0000034,Adenine,HMDB0000939,S-Adenosylhomocysteine,1530698.44227282,5.968,246647.342630295,5.9995,0.850031145003243,0.1611339
isotope,155,111,HMDB0000226,Orotic acid,HMDB0000177,L-Histidine,1098889.84526403,6.157,2696.48009739784,6.186,0.845914972762579,0.002453822
fragment,135,92,HMDB0000157,Hypoxanthine,HMDB0000296,Uridine,161828.296918094,5.024,666.043847178666,5.055,0.845856065392491,0.004115744
fragment,137.1,94,HMDB0000699,1-Methylnicotinamide,HMDB0000195,Inosine,1724525.21564474,5.244,281240.934961286,5.277,0.843383199025947,0.1630831
fragment,162.1,85,HMDB0000062,L-Carnitine,HMDB0001514,Glucosamine,174357.771670558,6.157,7733.29796098136,6.22,0.842973780676799,0.04435304
fragment,145.1,144,HMDB0003701,Dimethylbenzimidazole,HMDB0001238,N-Acetylserotonin,1011661.49289375,3.799,10271.9729216695,3.862,0.841500984056919,0.01015357
fragment,102.1,56,HMDB0036458,1-Aminocyclopropanecarboxylic acid,HMDB0006344,Phenylacetylglutamine,1756627.49770013,4.678,2174.68936041636,4.712,0.841276216882318,0.001237991
fragment,114,70,HMDB0254310,MALEAMIC ACID,HMDB0000828,Ureidosuccinic acid,57705.4995041132,5.529,1818.87077728936,5.558,0.840581639318763,0.03151989
fragment,137.1,94,HMDB0000699,1-Methylnicotinamide,HMDB0000050,Adenosine,2681250.75199166,5.026,6039.62498508547,5.026,0.840149028775623,0.00225254
fragment,115,71,HMDB0000019,alpha-Ketoisovaleric acid,HMDB0000127,D-Glucuronic acid,70230.8810084401,5.5895,7568.26267373504,5.5895,0.839615280271318,0.1077626
fragment,130.1,56,HMDB0000716,L-Pipecolic acid,HMDB0006028,N-Acetylasparagine,101831.592080403,5.37,961.33923398246,5.3715,0.839298387006129,0.009440481
isotope,267.1,135,HMDB0000195,Inosine,HMDB0000050,Adenosine,2681250.75199166,5.026,12346.6154607948,5.024,0.838831038343381,0.004604797
isobar,131.1,85,HMDB0000746,Hydroxyisocaproic acid,HMDB0000214,Ornithine,54944.4901919436,8.733,788.364209539756,8.762,0.838276960603035,0.01434838
fragment,132.1,86,HMDB0000172,L-Isoleucine,HMDB0011756,N-Acetylleucine,1077234.94837155,4.553,197829.975662667,4.586,0.837388157693605,0.1836461
isotope,148.1,84,HMDB0000148,L-Glutamic acid,HMDB0000641,L-Glutamine,171028.170584201,6.031,1825.76838092956,6.031,0.837133943452502,0.01067525
fragment,131,87,HMDB0000223,Oxalacetic acid,HMDB0000094,Citric acid,131172.752996624,5.5895,810.303040038747,5.495,0.836726866883611,0.006177373
fragment,138.1,92,HMDB0000875,Trigonelline,HMDB0000158,L-Tyrosine,737520.994815506,5.529,3614.74732885486,5.56,0.835656567916999,0.004901213
fragment,112.1,70,PBCM0000066950,Isocytosine,HMDB0003357,N2-Acetylornithine,366103.130077051,5.998,16230.1714521082,6.0625,0.834500581468682,0.04433224
fragment,138.1,92,HMDB0000875,Trigonelline,HMDB0000175,Inosinic acid,176199.551087931,5.6225,4300.30611198523,5.6225,0.831975502780555,0.02440589
fragment,137.1,94,HMDB0000699,1-Methylnicotinamide,HMDB0000073,Dopamine,41968.3695779437,8.104,4213.33615217502,8.104,0.831668835674746,0.1003931
isotope,139.1,121,HMDB0000301,Urocanic acid,HMDB0001392,p-Aminobenzoic acid,9571.75591037649,4.678,4576.75181396063,4.649,0.831608717299329,0.4781517
fragment,161.1,144,HMDB0000303,Tryptamine,HMDB0003320,Indole-3-carboxylic acid,3462315.92501245,3.987,7034.2012708527,3.895,0.830117180347894,0.002031646
isomer,173,85,HMDB0000958,trans-Aconitic acid,HMDB0001264,Dehydroascorbic acid,10354.1791980583,4.8985,313.455688702671,4.867,0.829676600487119,0.03027335
fragment,128,82,HMDB0000267,Pyroglutamic acid,HMDB0001138,N-Acetyl-L-glutamic acid,124459.515815366,5.466,1119.56602908389,5.495,0.828271676364986,0.008995423
fragment,102.1,56,HMDB0036458,1-Aminocyclopropanecarboxylic acid,HMDB0003337,Oxidized glutathione,94425.9933461865,5.654,1084.20767800782,5.654,0.828094321453071,0.01148209
isobar,216,135,HMDB0001885,3-Chlorotyrosine,HMDB0012245,Kinetin,4584175.62228959,4.0185,142181.48930394,3.9895,0.826977772070955,0.03101572
isobar,138.1,78,HMDB0029806,Methyl nicotinate,HMDB0000306,Tyramine,248559.32261277,6.1255,2851.79271968321,6.282,0.826757299291548,0.01147329
fragment,135,92,HMDB0000157,Hypoxanthine,HMDB0000291,Vanillylmandelic acid,400819.421215885,4.616,1303.22146922628,4.7095,0.82576764408542,0.003251393
isobar,131.1,85,HMDB0001624,2-Hydroxycaproic acid,HMDB0011733,Glycyl-glycine,61231.8235207399,5.684,5736.1795977813,5.621,0.825131975557764,0.09367971
fragment,122.1,105,HMDB0012275,Phenylethylamine,HMDB0001065,2-Hydroxyphenethylamine,78542.8481197118,5.528,7035.57877494369,5.528,0.824836253359439,0.08957631
fragment,255,79,HMDB0245643,Vitamin C phosphate,HMDB0000538,Adenosine triphosphate,313772.695986772,5.654,1540.32509205616,5.621,0.824401452951598,0.004909048
isotope,132,88,HMDB0000191,L-Aspartic acid,HMDB0011733,Glycyl-glycine,61231.8235207399,5.684,8357.34930558272,5.684,0.823346488738495,0.136487
fragment,161.1,144,HMDB0000303,Tryptamine,HMDB0002302,Indole-3-propionic acid,160729.664216949,4.084,1513.5934233824,4.0525,0.822969115218052,0.009417014
fragment,116,74,HMDB0000532,Acetylglycine,HMDB0000929,L-Tryptophan,378708.605685183,5.277,1566.05445587034,5.307,0.822624782638987,0.004135249
fragment,124,80,HMDB0001488,Nicotinic acid,HMDB0000217,"NADP",1525387.52970717,5.591,4688.13486629516,5.591,0.82246853341918,0.003073406
fragment,159.1,115,HMDB0002441,"3,3-Dimethylglutaric acid",HMDB0002043,5-Phenylvaleric acid,212994.457598394,3.171,3045.2470925154,3.171,0.822425960961614,0.01429731
fragment,138.1,120,HMDB0001065,2-Hydroxyphenethylamine,HMDB0001545,Pyridoxal,526623.028753557,4.647,1144.93472315991,4.649,0.820194290929728,0.002174107
fragment,159.1,113,HMDB0000711,Hydroxyoctanoic acid,HMDB0001451,(R)-Lipoic acid,272500.80477902,4.05,419.266280203585,4.113,0.818138035865539,0.001538587
fragment,123.1,80,HMDB0001406,Niacinamide,HMDB0003269,Nicotinuric acid,3692421.45347001,5.089,5107.68494613329,5.089,0.818062587986762,0.001383289
fragment,127.1,110,HMDB0000262,Thymine,HMDB0001227,5-Thymidylic acid,276250.834608417,5.558,10188.2692207305,5.56,0.817709009668815,0.0368805
isotope,131.1,85,HMDB0001624,2-Hydroxycaproic acid,HMDB0000725,4-Hydroxyproline,100177.237431864,5.905,297.866236427123,5.998,0.816972790165618,0.002973392
fragment,117.1,59,HMDB0000754,3-Hydroxyisovaleric acid,HMDB0000150,Gluconolactone,48217.1236525447,4.9615,1468.78459548066,4.867,0.816909922370895,0.03046189
fragment,131.1,85,HMDB0001624,2-Hydroxycaproic acid,HMDB0000127,D-Glucuronic acid,70230.8810084401,5.5895,1225.57565687561,5.495,0.816818252230905,0.01745067
fragment,87,43,HMDB0000243,Pyruvic acid,HMDB0000230,N-Acetylneuraminic acid,270033.828340025,5.495,1780.07926088414,5.558,0.814924351835774,0.00659206
fragment,166.1,120,HMDB0000159,L-Phenylalanine,HMDB0000929,L-Tryptophan,378708.605685183,5.277,3183.88988415437,5.3715,0.813147166815688,0.008407229
fragment,115,71,HMDB0000019,alpha-Ketoisovaleric acid,HMDB0000828,Ureidosuccinic acid,57705.4995041132,5.529,8585.71206614282,5.558,0.812219849765227,0.148785
isobar,116.1,70,HMDB0000162,L(D)-Proline,HMDB0254310,MALEAMIC ACID,60459.7156764955,5.055,322.877350489517,5.1205,0.810619816039983,0.005340372
fragment,130.1,88,HMDB0000766,N-Acetyl-L-alanine,HMDB0001129,N-Acetylmannosamine,6086.32367894898,5.466,9652.75642375792,5.5265,0.810592652689055,1.585975
fragment,69,42,HMDB0001525,Imidazole,HMDB0001202,dCMP,164247.321967817,5.5895,1798.33825739291,5.591,0.810243001901588,0.01094897
fragment,118.1,91,HMDB0000738,Indole,HMDB0003701,Dimethylbenzimidazole,1571325.14853228,3.1395,2162.29730711321,3.1095,0.808747055184663,0.001376098
fragment,90.1,44,HMDB0000271,Sarcosine,HMDB0001514,Glucosamine,174357.771670558,6.157,380.724803164511,6.0625,0.807804331848573,0.002183584
fragment,129,85,HMDB0000634,Citraconic acid,HMDB0003466,L-Gulonolactone,85291.3753255734,5.0865,1186.92633797809,5.055,0.807723003651098,0.01391614
fragment,114.1,44,HMDB0000562,Creatinine,HMDB0001511,Phosphocreatine,155988.585512971,5.529,8454.4420418081,5.591,0.80735450218362,0.05419911
fragment,163,119,HMDB0002035,4-Hydroxycinnamic acid,HMDB0000158,L-Tyrosine,737520.994815506,5.529,73919.7022873809,5.495,0.80734151456827,0.1002273
fragment,111,42,HMDB0000300,Uracil,HMDB0006028,N-Acetylasparagine,101831.592080403,5.37,994.865482825111,5.3385,0.807147996921654,0.009769714
fragment,145,101,HMDB0000208,Oxoglutaric acid,HMDB0000663,Glucaric acid,42491.1022243537,5.5895,882.42268549359,5.558,0.806659418006697,0.02076723
fragment,148.1,84,HMDB0000148,L-Glutamic acid,HMDB0028685,Alanylglutamine,422394.764574049,5.621,2819.7954704347,5.591,0.805827072662305,0.006675735
fragment,138.1,120,HMDB0001065,2-Hydroxyphenethylamine,HMDB0000195,Inosine,1724525.21564474,5.244,22320.3600279813,5.277,0.805422206353533,0.0129429
fragment,115,71,HMDB0000134,Fumaric acid,HMDB0000828,Ureidosuccinic acid,57705.4995041132,5.529,9256.72362527054,5.558,0.805396834404895,0.1604132
fragment,132.1,117,HMDB0000466,3-Methylindole,HMDB0003701,Dimethylbenzimidazole,1571325.14853228,3.1395,4106.06141753092,3.141,0.801828999740553,0.00261312
fragment,136.1,119,HMDB0000034,Adenine,HMDB0001487,"NADH",2065408.08946392,5.466,71208.7714417984,5.497,0.801129130236397,0.03447685
